Distrito;Sitio;IDEM;X crtm;Y crtm;Nombre común;Especie;Clasificación;DAP;H;Estado Fitosanitario;Inclinación del fuste;Cercanía al tendido eléctrico (m);Afectación de Aceras;Prodecencia;Riesgo General
La Asunción;Aceras;10760;481193.2903;1104193.698;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10761;481194.4979;1104196.905;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10766;481145.1465;1104165.632;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10769;481087.1558;1103966.145;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10770;481090.8678;1103936.282;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10771;481091.5234;1103932.079;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10772;481156.3869;1103855.069;Palmera real cubana;Roystonea regia;Palma;9.999;2.3;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10774;481167.3078;1103984.13;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10775;481166.9792;1103984.683;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10776;481166.213;1103987.006;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10777;481166.3243;1103990.324;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10778;481165.0095;1103991.763;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10779;481164.9012;1103994.417;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10780;481162.9323;1104003.155;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10781;481162.824;1104005.699;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10782;481158.7688;1104008.134;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10783;481157.1245;1104008.467;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10784;481155.3652;1103998.514;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10785;481223.6718;1104007.326;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10786;481226.4114;1104004.781;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10787;481223.6683;1104000.58;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10788;481227.2821;1103992.505;Palmera real cubana;Roystonea regia;Palma;9.999;2.8;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10789;481227.5002;1103990.293;Palmera real cubana;Roystonea regia;Palma;9.999;2.9;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10791;481233.4028;1103956.115;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10792;481236.9006;1103935.984;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10793;481304.2624;1103813.187;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10794;481306.5634;1103810.531;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10795;481303.2708;1103803.676;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10796;481303.2685;1103799.142;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10797;481302.8295;1103798.257;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10798;481302.06;1103794.387;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10799;481299.6269;1103753.356;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;3;A;Exótico;ALTO
La Asunción;Aceras;10800;481299.1857;1103748.158;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10801;481299.1855;1103747.827;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10802;481299.6229;1103745.725;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;3;A;Exótico;ALTO
La Asunción;Aceras;10803;481298.6322;1103737.984;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10804;481298.8487;1103732.454;Palmera real cubana;Roystonea regia;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10805;481299.3941;1103727.255;Palmera real cubana;Roystonea regia;Palma;9.999;2.3;A;A;1.5;A;Exótico;ALTO
La Asunción;Aceras;10811;481392.9254;1103751.76;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10812;481394.5726;1103757.068;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10813;481393.9162;1103759.722;Palmera real cubana;Roystonea regia;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10866;481290.8362;1103714.762;Papaya;Carica papaya;Árbol;9.999;2;A;A;2;A;Nativo;ALTO
La Asunción;Aceras;11374;481265.2683;1103505.075;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;11863;481521.3921;1103706.281;Uruca;Trichilia havanensis;Árbol;9.999;2.5;A;A;0.5;A;Nativo;ALTO
La Asunción;Aceras;11864;481441.1491;1103652.676;Uruca;Trichilia havanensis;Árbol;9.999;2.8;A;A;1.5;A;Nativo;ALTO
La Asunción;Aceras;11884;481387.3975;1103661.847;Uruca;Trichilia havanensis;Árbol;9.999;2.5;A;A;1.5;A;Nativo;ALTO
La Asunción;Aceras;11895;480954.4786;1103507.276;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12208;481989.2571;1104519.102;Uruca;Trichillia havanensis;Árbol;9.999;1.3;A;A;3.5;A;Nativo;ALTO
La Ribera;Aceras;12296;478945.6044;1104077.677;Paraíso;Melia azedarach;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12297;478945.2932;1104079.947;Paraíso;Melia azedarach;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12298;478943.0716;1104082.971;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12299;478942.7242;1104086.948;Dama;Citharexylum donnell-smithii;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12300;478940.552;1104095.691;Lorito;Cojoba arborea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12301;478932.9588;1104107.145;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12303;478925.9504;1104113.73;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12305;478915.7063;1104117.547;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12307;478903.5392;1104132.747;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12308;478900.702;1104136.809;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12309;478891.2873;1104143.582;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12310;478886.5848;1104148.627;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12311;478878.0792;1104153.925;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12312;478859.2861;1104169.584;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12313;478854.9692;1104172.303;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12314;478850.9629;1104173.659;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12315;478844.4583;1104175.461;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12316;478840.9394;1104176.056;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12317;478837.7326;1104176.132;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12318;478815.7965;1104175.051;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12319;478812.5165;1104175.452;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12320;478808.5559;1104176.289;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12321;478804.7233;1104174.817;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12322;478801.847;1104175.597;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12323;478798.3743;1104176.462;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12324;478795.645;1104177.557;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12325;478794.1662;1104177.725;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12326;478794.1662;1104177.725;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12327;478791.8406;1104177.356;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12335;479372.3605;1104528.099;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12336;479372.7361;1104525.42;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12338;479381.1097;1104513.698;Aguacate;Persea americana;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12339;479380.9524;1104512.697;Corteza amarilla;Tabebuia ochracea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12340;479380.409;1104509.554;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12341;479381.0222;1104506.384;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12342;479382.0408;1104502.675;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12343;479384.0317;1104496.833;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12344;479384.875;1104493.412;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12345;479387.3238;1104484.957;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12346;479389.1504;1104481.331;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12509;479518.0973;1104403.926;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12510;479523.4821;1104405.055;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12516;479655.0467;1104454.946;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12517;479660.1939;1104456.76;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12519;479699.3103;1104469.281;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12520;479886.2557;1104515.824;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12521;479889.951;1104517.008;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12522;479900.4899;1104530.593;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12523;480066.5839;1104577.445;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12524;480071.7865;1104578.322;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12525;480075.003;1104580.064;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12526;480105.3633;1104593.692;Casco Venado;Bauhinia purpurea;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12528;480152.692;1104602.436;Ilán ilán;Cananga odorata;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12530;480156.5611;1104602.638;Ilán ilán;Cananga odorata;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;12532;480218.429;1104932.084;Güitite;Acnistus arborescens;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;12533;480220.4345;1104936.588;Güitite;Acnistus arborescens;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12614;481460.5461;1103539.71;Cas;Psidium friedrichsthalianum;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12615;481459.9602;1103545.365;Cas;Psidium friedrichsthalianum;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12616;481458.9354;1103552.271;Mango;Mangifera indica;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;12630;481201.9541;1103524.871;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12631;481195.4107;1103524.115;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12632;481184.0428;1103524.584;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12633;481179.5212;1103524.225;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12634;481174.4034;1103524.098;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12635;481167.8772;1103522.841;Roble de Sabana;Tabebuia rosea;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12636;481113.3498;1103493.112;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Aceras;12640;481104.4325;1103485.598;Vainillo;Tecoma stans;Árbol;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
San Antonio;Aceras;12668;479721.1269;1103469.798;Sagú;Cycas revoluta;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;12680;479714.2793;1103466.289;Sagú;Cycas revoluta;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;12741;479698.0485;1103463.748;Sagú;Cycas revoluta;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Áreas verdes;11392;481728.8836;1102560.675;Casuarina;Casuarina equisetifolia;Árbol;53.6;9.4;A;A;3.5;NA;Exótico;ALTO
La Asunción;Áreas verdes;11396;481740.6676;1102473.641;Casuarina;Casuarina equisetifolia;Árbol;54;8.5;A;A;3;NA;Exótico;ALTO
La Asunción;Áreas verdes;11404;481731.6757;1102557.771;Casuarina;Casuarina equisetifolia;Árbol;54.9;9.6;A;A;3.5;NA;Exótico;ALTO
La Asunción;Áreas verdes;11550;481734.6924;1102543.568;Casuarina;Casuarina equisetifolia;Árbol;61.5;9.8;A;A;3;NA;Exótico;ALTO
San Antonio;Aceras;2366;479995.0129;1104284.325;Tucuico;Ardisia revoluta;Arbusto;9.999;2.1;A;B;NA;A;Nativo;ALTO
San Antonio;Aceras;2367;480084.8703;1104309.676;Guayabita del Perú;Psidium cattleianum;Arbusto;9.999;2.3;A;B;3;A;Exótico;ALTO
San Antonio;Aceras;2421;480069.7232;1104052.253;Pringo de oro;Duranta erecta;Arbusto;9.999;2.5;A;B;2;A;Nativo;ALTO
San Antonio;Aceras;2447;480086.8243;1103969.293;Acerola;Malpighia glabra;Arbusto;9.999;2.8;A;B;1.5;A;Nativo;ALTO
San Antonio;Aceras;2449;480091.8695;1103952.882;Pringo de oro;Duranta erecta;Arbusto;9.999;2.8;A;B;1;B;Nativo;ALTO
San Antonio;Aceras;2452;480097.7744;1103911.062;Pringo de oro;Duranta erecta;Arbusto;9.999;2.8;A;B;NA;B;Nativo;ALTO
San Antonio;Aceras;2500;480064.5583;1104034.308;Pringo de oro;Duranta erecta;Arbusto;9.999;2.8;A;B;2.5;A;Nativo;ALTO
San Antonio;Aceras;3699;478963.5319;1103379.104;Acerola;Malpighia glabra;Arbusto;9.999;2;A;B;NA;A;Nativo;ALTO
San Antonio;Aceras;3777;479982.7005;1103769.433;Malinchillo;Caesalpinia pulcherrima;Arbusto;9.999;2.7;A;B;NA;A;Nativo;ALTO
San Antonio;Aceras;3780;479985.9902;1103770.648;Malinchillo;Caesalpinia pulcherrima;Arbusto;9.999;2.7;A;B;NA;A;Nativo;ALTO
San Antonio;Aceras;3784;479992.2411;1103773.63;Croto;Codiaeum variegatum;Arbusto;9.999;2.2;A;B;1.5;A;Exótico;ALTO
San Antonio;Aceras;3832;480048.3073;1103851.238;Malinchillo;Caesalpinia pulcherrima;Arbusto;9.999;2.4;A;B;2.5;A;Nativo;ALTO
San Antonio;Aceras;5459;480034.4823;1104165.145;Pringo de oro;Duranta erecta;Arbusto;9.999;2.8;A;B;3;A;Nativo;ALTO
San Antonio;Aceras;5478;479815.1416;1104198.898;Acerola;Malpighia glabra;Arbusto;9.999;2.1;A;B;2.5;A;Nativo;ALTO
La Asunción;Aceras;6146;481134.6743;1103634.992;Acerola;Malpighia glabra;Arbusto;9.999;2.1;A;B;NA;A;Nativo;ALTO
La Asunción;Aceras;6147;481078.1003;1103630.709;Acerola;Malpighia glabra;Arbusto;9.999;2.3;A;B;1;A;Nativo;ALTO
La Asunción;Aceras;6468;481385.49;1103790.362;Ardisia;Ardisia crenata;Arbusto;9.999;2.5;A;B;NA;A;Exótico;ALTO
La Asunción;Aceras;6469;481386.4774;1103791.578;Ardisia;Ardisia crenata;Arbusto;9.999;2.2;A;B;1.5;A;Exótico;ALTO
La Asunción;Aceras;7754;481140.2499;1104025.84;Croto;Codiaeum variegatum;Arbusto;9.999;2.7;A;B;NA;A;Exótico;ALTO
La Asunción;Aceras;8221;480907.0804;1103652.033;Guayabita del perú;Psidium cattleianum;Arbusto;9.999;2.1;A;B;NA;B;Exótico;ALTO
La Asunción;Aceras;8671;481498.7695;1104106.763;Júpiter;Lagerstroemia indica;Arbusto;9.999;2.5;A;B;1;A;Exótico;ALTO
La Asunción;Aceras;11167;481207.3588;1103627.766;Pringo de oro;Duranta erecta;Arbusto;9.999;2.5;A;B;1;A;Nativo;ALTO
San Antonio;Aceras;3429;479070.5224;1103420.592;Mirto;Murraya paniculata;Arbusto;10.5;2.6;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;7790;481459.5469;1103202.286;Dracaena;Dracaena spp.;Hierba;17;7;A;A;NA;A;Exótico;ALTO
La Ribera;Parques;1495;479955.9091;1105076.935;Sotacaballo;Zygia longifolia;Árbol;10.2;4;A;A;NA;NA;Nativo;ALTO
La Ribera;Parques;1499;479240.82;1104776.976;Palmera múltiple;Chrysalidocarpus lutescens;Palma;10.3;6;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1500;480073.4071;1104618.693;Cas;Psidium friedrichsthalianum;Árbol;10.35;5.6;A;A;NA;NA;Nativo;ALTO
La Ribera;Parques;1509;478508.3568;1104440.795;Laurel de la India;Ficus benjamina;Árbol;11.05;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1510;478487.9189;1104424.027;Laurel de la India;Ficus benjamina;Árbol;11.15;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1513;481061.2734;1104796.474;Pirul;Schinus terebinthifolius;Árbol;11.33;5.2;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1516;479213.7501;1104794.781;Guachipelín;Diphysa americana;Árbol;11.5;6;A;A;NA;NA;Nativo;ALTO
La Ribera;Parques;1520;478503.7862;1104433.529;Laurel de la India;Ficus benjamina;Árbol;11.75;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1529;478510.8455;1104437.242;Laurel de la India;Ficus benjamina;Árbol;12.05;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1534;478478.4773;1104416.738;Laurel de la India;Ficus benjamina;Árbol;12.3;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1535;478490.9286;1104431.869;Laurel de la India;Ficus benjamina;Árbol;12.47;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1540;478484.6926;1104422.482;Laurel de la India;Ficus benjamina;Árbol;12.85;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1549;478482.4407;1104420.666;Laurel de la India;Ficus benjamina;Árbol;13.4;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1550;478498.9421;1104432.69;Laurel de la India;Ficus benjamina;Árbol;13.75;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1554;479973.0831;1104627.676;Palmera real cubana;Roystonea regia;Palma;14;5;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1556;479229.2092;1104767.916;Güitite;Acnistus arborescens;Árbol;14;6;A;A;NA;NA;Nativo;ALTO
La Ribera;Parques;1557;480023.8571;1104466.662;Casco venado;Bauhinia purpurea;Árbol;14.03;6;A;A;0.5;NA;Exótico;ALTO
La Ribera;Parques;1558;479950.1945;1105077.801;Guachipelín;Diphysa americana;Árbol;14.4;6.4;A;A;NA;NA;Nativo;ALTO
La Ribera;Parques;1561;479927.1867;1104916.559;Mango;Mangifera indica;Árbol;14.58;6.4;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1562;479973.0831;1104627.676;Palmera real cubana;Roystonea regia;Palma;14.6;5;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1563;478502.0122;1104433.169;Laurel de la India;Ficus benjamina;Árbol;14.6;3;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1565;479973.0831;1104627.676;Palmera real cubana;Roystonea regia;Palma;14.8;5;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1566;480055.8902;1104614.911;Almendro;Terminalia catappa;Árbol;14.8;4;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1581;481069.3412;1104777.605;Laurel de la India;Ficus benjamina;Árbol;16.9;5.2;A;A;0;NA;Exótico;ALTO
La Ribera;Parques;1582;480596.4188;1104626.02;Palmera real cubana;Roystonea regia;Palma;17;4.6;A;A;0;NA;Exótico;ALTO
La Ribera;Parques;1583;479238.3504;1104781.437;Pirul;Schinus terebinthifolius;Árbol;17;5;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1584;479750.336;1104415.059;Llama del bosque;Spathodea campanulata;Árbol;17.1;5.4;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1588;479980.8322;1105064.351;Palmera fruto amarillo;Arecaceae 2;Palma;18.3;3;A;A;NA;NA;NI;ALTO
La Ribera;Parques;1589;480007.0557;1104460.414;Casco venado;Bauhinia purpurea;Árbol;18.6;5.8;A;A;0.5;NA;Exótico;ALTO
La Ribera;Parques;1590;479855.1704;1104882.225;Mango;Mangifera indica;Árbol;18.65;6.6;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1592;479852.9739;1104898.783;Palmera 2;Arecaceae 1;Palma;19.67;6;A;A;NA;NA;NI;ALTO
La Ribera;Parques;1593;479232.1946;1104766.154;Papaya;Carica papaya;Árbol;19.7;5.8;A;A;NA;NA;Nativo;ALTO
La Ribera;Parques;1594;480024.0347;1104454.574;Hisopo;Callistemon lanceolatus;Árbol;20.05;6;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1597;479768.4495;1104401.199;Palmera 2;Arecaceae 1;Palma;21.3;3;A;A;NA;NA;NI;ALTO
La Ribera;Parques;1599;479769.3483;1104396.935;Palmera 2;Arecaceae 1;Palma;22.5;3;A;A;NA;NA;NI;ALTO
La Ribera;Parques;1601;479851.4207;1104897.347;Mango;Mangifera indica;Árbol;23;5.4;A;A;NA;NA;Exótico;ALTO
La Ribera;Parques;1607;479956.3888;1105030.584;Palmera 2;Arecaceae 1;Palma;26;6.2;A;A;NA;NA;NI;ALTO
La Ribera;Parques;1617;479769.8069;1104395.553;Palmera 2;Arecaceae 1;Palma;29;6;A;A;NA;NA;NI;ALTO
